z_um,fw_amp,sh_amp,th_amp
1.073208160865306837e+01,2.833227182754306295e+00,1.380285321197404880e+00,2.600695349134451995e-01
1.073318803644180264e+01,2.833182427866323572e+00,1.380303758109314716e+00,2.604589521974677302e-01
1.073429446423053690e+01,2.833119925140401119e+00,1.380358510088075308e+00,2.608483724329027087e-01
1.073540089201927117e+01,2.833205471977631618e+00,1.380109264782100720e+00,2.612377668325024382e-01
1.073650731980800543e+01,2.833119318277666387e+00,1.380212363271250853e+00,2.616271405571272690e-01
1.073761374759674148e+01,2.833104715372940952e+00,1.380168474217580821e+00,2.620165157171172043e-01
1.073872017538547574e+01,2.833170211618702972e+00,1.379960041910521129e+00,2.624058587908451035e-01
1.073982660317421001e+01,2.833061639807430421e+00,1.380108848212685979e+00,2.627951904767288349e-01
1.074093303096294427e+01,2.833095592448201305e+00,1.379964953784068582e+00,2.631845177424390614e-01
1.074203945875167854e+01,2.833121220187235778e+00,1.379838033224610738e+00,2.635738109005517638e-01
1.074314588654041280e+01,2.833014926784448217e+00,1.379981849876106947e+00,2.639631008873014051e-01
1.074425231432914707e+01,2.833085658583148536e+00,1.379762106855844772e+00,2.643523777389257257e-01
1.074535874211788133e+01,2.833061787827213518e+00,1.379736489082178386e+00,2.647416231903747530e-01
1.074646516990661560e+01,2.832981867617510918e+00,1.379825843815418729e+00,2.651308704969724261e-01
1.074757159769534987e+01,2.833068185182646914e+00,1.379573751959567218e+00,2.655200953056430224e-01
1.074867802548408591e+01,2.832997834163232476e+00,1.379643257594449279e+00,2.659092954404242981e-01
1.074978445327282017e+01,2.832961617796919906e+00,1.379642555908185519e+00,2.662984979634678839e-01
1.075089088106155444e+01,2.833038333606911596e+00,1.379409832789098678e+00,2.666876703553072714e-01
1.075199730885028870e+01,2.832936393853005441e+00,1.379543894488596489e+00,2.670768270804886879e-01
1.075310373663902297e+01,2.832950016798119197e+00,1.379440520919538615e+00,2.674659820795527998e-01
1.075421016442775723e+01,2.832994392077065715e+00,1.379273873554181629e+00,2.678551029787362703e-01
1.075531659221649150e+01,2.832883817192089815e+00,1.379425357981627798e+00,2.682442171780012874e-01
1.075642302000522577e+01,2.832940653154298882e+00,1.379232900585970034e+00,2.686333219239779857e-01
1.075752944779396003e+01,2.832938212650756071e+00,1.379162077214558524e+00,2.690223932637778592e-01
1.075863587558269430e+01,2.832844146031397337e+00,1.379279343382811884e+00,2.694114645187361545e-01
1.075974230337142856e+01,2.832926504932405720e+00,1.379034118037602452e+00,2.698005169393215552e-01
1.076084873116016460e+01,2.832874736779742886e+00,1.379064297844070586e+00,2.701895411150340154e-01
1.076195515894889887e+01,2.832818080467575772e+00,1.379104405636561115e+00,2.705785677595955452e-01
1.076306158673763314e+01,2.832901735780788854e+00,1.378856168383920444e+00,2.709675669168108980e-01
1.076416801452636740e+01,2.832810730931644816e+00,1.378966637593921352e+00,2.713565461204902052e-01
1.076527444231510167e+01,2.832802800594905523e+00,1.378906328309219997e+00,2.717455256144091225e-01
1.076638087010383593e+01,2.832863187182436793e+00,1.378705549388856921e+00,2.721344718920035710e-01
1.076748729789257020e+01,2.832753055680935717e+00,1.378855002491694348e+00,2.725234074991708111e-01
1.076859372568130446e+01,2.832792688729523167e+00,1.378696645016951994e+00,2.729123370252222736e-01
1.076970015347003873e+01,2.832811185484743532e+00,1.378581598597935054e+00,2.733012319780073196e-01
1.077080658125877299e+01,2.832706910991161120e+00,1.378718706760155843e+00,2.736901241432110887e-01
1.077191300904750904e+01,2.832780767047421211e+00,1.378489690533516665e+00,2.740790012752564730e-01
1.077301943683624330e+01,2.832749457602609322e+00,1.378476663320098439e+00,2.744678471788994378e-01
1.077412586462497757e+01,2.832674506551369653e+00,1.378553204373916596e+00,2.748566947435900354e-01
1.077523229241371183e+01,2.832760482611817121e+00,1.378298934544577303e+00,2.752455180146470282e-01
1.077633872020244610e+01,2.832684177160825989e+00,1.378378059760187346e+00,2.756343172310688483e-01
1.077744514799118036e+01,2.832654497297871554e+00,1.378361250647564207e+00,2.760231179673641178e-01
1.077855157577991463e+01,2.832727383123100573e+00,1.378133535447236824e+00,2.764118871923699761e-01
1.077965800356864889e+01,2.832622385101858153e+00,1.378271318818908409e+00,2.768006415130668252e-01
1.078076443135738316e+01,2.832642328398305320e+00,1.378152197681553393e+00,2.771893926410715081e-01
1.078187085914611743e+01,2.832680254944046183e+00,1.377995996621213637e+00,2.775781089117670408e-01
1.078297728693485347e+01,2.832570188719470305e+00,1.378143887076965779e+00,2.779668190470294120e-01
1.078408371472358773e+01,2.832631401175406349e+00,1.377939603442161820e+00,2.783555178933914132e-01
1.078519014251232200e+01,2.832621432637611125e+00,1.377881525991697664e+00,2.787441832466219238e-01
1.078629657030105626e+01,2.832531199788824949e+00,1.377988336329871721e+00,2.791328485913110447e-01
1.078740299808979053e+01,2.832614761406607951e+00,1.377737764703472090e+00,2.795214932205672964e-01
1.078850942587852479e+01,2.832556201115665750e+00,1.377779263091760020e+00,2.799101100648321294e-01
1.078961585366725906e+01,2.832505611335400353e+00,1.377804262000667412e+00,2.802987288006378863e-01
1.079072228145599333e+01,2.832586877963583660e+00,1.377558059773324128e+00,2.806873184578548841e-01
1.079182870924472759e+01,2.832491443430918743e+00,1.377675058774022521e+00,2.810758889047799691e-01
1.079293513703346186e+01,2.832490149149195169e+00,1.377598386186677182e+00,2.814644584128202509e-01
1.079404156482219612e+01,2.832545056918179593e+00,1.377406036901191566e+00,2.818529936642967249e-01
1.079514799261093216e+01,2.832433880078586874e+00,1.377555095077009684e+00,2.822415189360299448e-01
1.079625442039966643e+01,2.832478910230778357e+00,1.377382839161036099e+00,2.826300364142620980e-01
1.079736084818840069e+01,2.832490129699345438e+00,1.377279994441199973e+00,2.830185189502897880e-01
1.079846727597713496e+01,2.832388350157073020e+00,1.377409418729639512e+00,2.834069990144088558e-01
1.079957370376586923e+01,2.832464873367591895e+00,1.377172057808078387e+00,2.837954621419340184e-01
1.080068013155460349e+01,2.832426239602329865e+00,1.377171416867989162e+00,2.841838942920549282e-01
1.080178655934333776e+01,2.832356574076093647e+00,1.377234485310874446e+00,2.845723278173833415e-01
1.080289298713207202e+01,2.832441695176253660e+00,1.376979093075770821e+00,2.849607352957211903e-01
1.080399941492080629e+01,2.832359781445644487e+00,1.377067154687438233e+00,2.853491193804622017e-01
1.080510584270954055e+01,2.832336714298788749e+00,1.377034064803635438e+00,2.857375040251107223e-01
1.080621227049827660e+01,2.832405332165170542e+00,1.376812270766363255e+00,2.861258558579848343e-01
1.080731869828701086e+01,2.832297765628696062e+00,1.376952789210345252e+00,2.865141935428838771e-01
1.080842512607574513e+01,2.832323846332478912e+00,1.376818277691287173e+00,2.869025265008531278e-01
1.080953155386447939e+01,2.832355074136641893e+00,1.376673060858226494e+00,2.872908239409083242e-01
1.081063798165321366e+01,2.832246025018915425e+00,1.376816320400869875e+00,2.876791157580691483e-01
1.081174440944194792e+01,2.832311219189209250e+00,1.376601007527358478e+00,2.880673944246071594e-01
1.081285083723068219e+01,2.832293724936608914e+00,1.376555701622080186e+00,2.884556396006741075e-01
1.081395726501941645e+01,2.832207723337111904e+00,1.376651234738563989e+00,2.888438847602384785e-01
1.081506369280815072e+01,2.832291982574020928e+00,1.376396350448604533e+00,2.892321073457646552e-01
1.081617012059688498e+01,2.832226884580105519e+00,1.376448674868159028e+00,2.896203026659999735e-01
1.081727654838561925e+01,2.832182546605024331e+00,1.376458169758632000e+00,2.900084992057759825e-01
1.081838297617435529e+01,2.832260938850069465e+00,1.376215009051966254e+00,2.903966651413321665e-01
1.081948940396308956e+01,2.832161516469525964e+00,1.376337653839611264e+00,2.907848126248969156e-01
1.082059583175182382e+01,2.832166784400170556e+00,1.376244750744761047e+00,2.911729578598835078e-01
1.082170225954055809e+01,2.832215871769518944e+00,1.376061553633566747e+00,2.915610678903909903e-01
1.082280868732929235e+01,2.832104166179419291e+00,1.376209168282472417e+00,2.919491685986165264e-01
1.082391511511802662e+01,2.832154279886911041e+00,1.376023641322308588e+00,2.923372597554531604e-01
1.082502154290676089e+01,2.832158112414088436e+00,1.375933252682771002e+00,2.927253156969075731e-01
1.082612797069549515e+01,2.832059287412543203e+00,1.376054048813045050e+00,2.931133694094572029e-01
1.082723439848422942e+01,2.832138005269558167e+00,1.375809305388050685e+00,2.935014042835180637e-01
1.082834082627296368e+01,2.832092197903178565e+00,1.375820772537176717e+00,2.938894085062152550e-01
1.082944725406169972e+01,2.832028103357463245e+00,1.375869770569070782e+00,2.942774137250877553e-01
1.083055368185043399e+01,2.832111859430224143e+00,1.375614307467483810e+00,2.946653911921427449e-01
1.083166010963916825e+01,2.832024710337945006e+00,1.375710566606518137e+00,2.950533459621090815e-01
1.083276653742790252e+01,2.832008294680544491e+00,1.375661098153398987e+00,2.954413002424765011e-01
1.083387296521663679e+01,2.832072227937666664e+00,1.375446097834102543e+00,2.958292204940328740e-01
1.083497939300537105e+01,2.831962592986127625e+00,1.375588341546282178e+00,2.962171273411123296e-01
1.083608582079410532e+01,2.831994593784926906e+00,1.375438867496299178e+00,2.966050278643780902e-01
1.083719224858283958e+01,2.832018906650674683e+00,1.375305105892335567e+00,2.969928923064912296e-01
1.083829867637157385e+01,2.831911374386233859e+00,1.375442712806365098e+00,2.973807515807302404e-01
1.083940510416030811e+01,2.831980133005073341e+00,1.375217215427076756e+00,2.977685958232381136e-01
1.084051153194904415e+01,2.831955153015265569e+00,1.375184630686396847e+00,2.981564066646591460e-01
1.084161795973777842e+01,2.831873754641195617e+00,1.375268114963655197e+00,2.985442173944689026e-01
1.084272438752651269e+01,2.831958201561838973e+00,1.375009964239922500e+00,2.989320037208123004e-01
1.084383081531524695e+01,2.831886852181782377e+00,1.375072556524038481e+00,2.993197633558093984e-01
1.084493724310398122e+01,2.831848915526016697e+00,1.375066223869252147e+00,2.997075234442029834e-01
1.084604367089271548e+01,2.831923961748601393e+00,1.374827085461372667e+00,3.000952514733700172e-01
1.084715009868144975e+01,2.831821011317878778e+00,1.374954453615534256e+00,3.004829618170806738e-01
1.084825652647018401e+01,2.831832730772668061e+00,1.374845527958112656e+00,3.008706685258039637e-01
1.084936295425891828e+01,2.831875685527982078e+00,1.374672148111330205e+00,3.012583391764884766e-01
1.085046938204765254e+01,2.831763967238397406e+00,1.374817269260841801e+00,3.016460011228160321e-01
1.085157580983638681e+01,2.831818822466896091e+00,1.374619158149457787e+00,3.020336517205481353e-01
1.085268223762512285e+01,2.831815195567765286e+00,1.374541405511138903e+00,3.024212669240225471e-01
1.085378866541385712e+01,2.831719765817204415e+00,1.374652665234042281e+00,3.028088800647470435e-01
1.085489509320259138e+01,2.831800192990034049e+00,1.374401530143996020e+00,3.031964724735724537e-01
1.085600152099132565e+01,2.831747398215460620e+00,1.374424754804783655e+00,3.035840346275524571e-01
1.085710794878005991e+01,2.831689127734924316e+00,1.374459148865809111e+00,3.039715973045181152e-01
1.085821437656879418e+01,2.831771014845421153e+00,1.374204656925345436e+00,3.043591305793081903e-01
1.085932080435752844e+01,2.831679028023861289e+00,1.374308322943634586e+00,3.047466418824938961e-01
1.086042723214626271e+01,2.831669265070198005e+00,1.374242454157857729e+00,3.051341515595400455e-01
1.086153365993499698e+01,2.831728120594823928e+00,1.374035074891599262e+00,3.055216260776132953e-01
1.086264008772373124e+01,2.831616924975922434e+00,1.374178016168867700e+00,3.059090879151215026e-01
1.086374651551246728e+01,2.831654595439807576e+00,1.374014075845836569e+00,3.062965417746338348e-01
1.086485294330120155e+01,2.831671812081170359e+00,1.373892171134447393e+00,3.066839590871683341e-01
1.086595937108993581e+01,2.831566285058276122e+00,1.374023124278176189e+00,3.070713716240605073e-01
1.086706579887867008e+01,2.831638170673837163e+00,1.373788330432998306e+00,3.074587672355600376e-01
1.086817222666740435e+01,2.831605782296594764e+00,1.373768340785379571e+00,3.078461296187484098e-01
1.086927865445613861e+01,2.831529331686156947e+00,1.373839058402717361e+00,3.082334917056370749e-01
1.087038508224487288e+01,2.831613454278199438e+00,1.373578694624370211e+00,3.086208275953904456e-01
1.087149151003360714e+01,2.831536170112543438e+00,1.373650933955192333e+00,3.090081374161359196e-01
1.087259793782234141e+01,2.831504747813835099e+00,1.373628523505867838e+00,3.093954468310295414e-01
1.087370436561107567e+01,2.831575992947624520e+00,1.373394357354777773e+00,3.097827228069723882e-01
1.087481079339980994e+01,2.831469989725983627e+00,1.373525492894743127e+00,3.101699818653678165e-01
1.087591722118854598e+01,2.831488013855279817e+00,1.373400826659336049e+00,3.105572358299070190e-01
1.087702364897728025e+01,2.831524554772915092e+00,1.373237868280934304e+00,3.109444529787570577e-01
1.087813007676601451e+01,2.831413336535277381e+00,1.373379450090267628e+00,3.113316619955331377e-01
1.087923650455474878e+01,2.831472564674448744e+00,1.373169497610474687e+00,3.117188578335837734e-01
1.088034293234348304e+01,2.831461443352345508e+00,1.373104485543278352e+00,3.121060181908655862e-01
1.088144936013221731e+01,2.831369828365628560e+00,1.373205341388673117e+00,3.124931765709251241e-01
1.088255578792095157e+01,2.831451469346959460e+00,1.372948828938382881e+00,3.128803123410692222e-01
1.088366221570968584e+01,2.831391907762296878e+00,1.372983390023075234e+00,3.132674183184412375e-01
1.088476864349842010e+01,2.831339680780650347e+00,1.373002713564252852e+00,3.136545242509771736e-01
1.088587507128715437e+01,2.831419203831126108e+00,1.372750219870599198e+00,3.140415991911155169e-01
1.088698149907589041e+01,2.831322799445534333e+00,1.372860454515197004e+00,3.144286529074724057e-01
1.088808792686462468e+01,2.831319652936337139e+00,1.372778239757894037e+00,3.148157037770767941e-01
1.088919435465335894e+01,2.831373063203365348e+00,1.372579259369285598e+00,3.152027184474073818e-01
1.089030078244209321e+01,2.831260819576145504e+00,1.372721858006207940e+00,3.155897211348531739e-01
1.089140721023082747e+01,2.831303877586385909e+00,1.372544013460962331e+00,3.159767141384743905e-01
1.089251363801956174e+01,2.831313852535376263e+00,1.372434295914829905e+00,3.163636702262587752e-01
1.089362006580829600e+01,2.831210805193763669e+00,1.372557619957911257e+00,3.167506218629022041e-01
1.089472649359703027e+01,2.831285362574017306e+00,1.372314456343719513e+00,3.171375546748455010e-01
1.089583292138576454e+01,2.831245680042642654e+00,1.372306860737939838e+00,3.175244545108873995e-01
1.089693934917449880e+01,2.831174492514678231e+00,1.372364151410463862e+00,3.179113537743985529e-01
1.089804577696323307e+01,2.831257779455335744e+00,1.372102629608891178e+00,3.182982250892705256e-01
1.089915220475196911e+01,2.831174905629247451e+00,1.372183835809936969e+00,3.186850709997730569e-01
1.090025863254070337e+01,2.831150073732293215e+00,1.372145171879258774e+00,3.190719155535980400e-01
1.090136506032943764e+01,2.831217081702745997e+00,1.371916892184659176e+00,3.194587253683081607e-01
1.090247148811817191e+01,2.831108513831928075e+00,1.372050810599636073e+00,3.198455190278911564e-01
1.090357791590690617e+01,2.831132660504710241e+00,1.371910758313215517e+00,3.202323060669281518e-01
1.090468434369564044e+01,2.831162538803806861e+00,1.371758761605745169e+00,3.206190556296005800e-01
1.090579077148437470e+01,2.831052327331150309e+00,1.371895767845809910e+00,3.210057975809750830e-01
1.090689719927310897e+01,2.831115535245547932e+00,1.371674768773425646e+00,3.213925244971448936e-01
