wavelength_um,target_amp,holographic_amp,periodic_amp,phase_rad
1.064821821821821723e+00,1.180268873068470001e-05,1.540920642698172390e-04,1.227867786059197094e-02,-4.775055938748904083e+01
1.064823823823823679e+00,1.438124968942730503e-05,1.560632741062632810e-04,1.237414514123056329e-02,-4.781772987384318441e+01
1.064825825825825856e+00,1.694788197450202967e-05,1.577633030922515468e-04,1.246523309737007472e-02,-4.788493461086700620e+01
1.064827827827827811e+00,1.949520605375114454e-05,1.591895064308040681e-04,1.255193518815880295e-02,-4.795221352655202196e+01
1.064829829829829766e+00,2.201589789001424726e-05,1.603399810379866708e-04,1.263424618608467720e-02,-4.801960548845164567e+01
1.064831831831831721e+00,2.450270965645702883e-05,1.612135703998060856e-04,1.271216217221182027e-02,-4.808714881335550473e+01
1.064833833833833676e+00,2.694849028365305563e-05,1.618098692789542744e-04,1.278568053233783072e-02,-4.815488174231013119e+01
1.064835835835835853e+00,2.934620567583430783e-05,1.621292283076010746e-04,1.285479995194195590e-02,-4.822284289238852750e+01
1.064837837837837808e+00,3.168895866402648433e-05,1.621727584783182164e-04,1.291952041118432301e-02,-4.829107169809822864e+01
1.064839839839839764e+00,3.397000852949579627e-05,1.619423356825609468e-04,1.297984317899397028e-02,-4.835960885203677151e+01
1.064841841841841719e+00,3.618279009702196717e-05,1.614406054109307237e-04,1.303577080753556827e-02,-4.842849675614977656e+01
1.064843843843843896e+00,3.832093236833828954e-05,1.606709878685383733e-04,1.308730712624047582e-02,-4.849777999261426231e+01
1.064845845845845851e+00,4.037827655950293801e-05,1.596376837636769345e-04,1.313445723485471076e-02,-4.856750582335331501e+01
1.064847847847847806e+00,4.234889357448828331e-05,1.583456811046478905e-04,1.317722749720639207e-02,-4.863772473062724799e+01
1.064849849849849761e+00,4.422710081923046850e-05,1.568007634597691350e-04,1.321562553341377143e-02,-4.870849100625871841e+01
1.064851851851851716e+00,4.600747832565205147e-05,1.550095201419586987e-04,1.324966021319464067e-02,-4.877986340512643437e+01
1.064853853853853893e+00,4.768488412705187008e-05,1.529793590005931422e-04,1.327934164761689247e-02,-4.885190587146497876e+01
1.064855855855855848e+00,4.925446884058622685e-05,1.507185225351999401e-04,1.330468118101135570e-02,-4.892468835402357996e+01
1.064857857857857804e+00,5.071168945140263555e-05,1.482361081887182872e-04,1.332569138299488469e-02,-4.899828772593331649e+01
1.064859859859859759e+00,5.205232221313876823e-05,1.455420939565362870e-04,1.334238603952716401e-02,-4.907278882273715226e+01
1.064861861861861714e+00,5.327247462249192362e-05,1.426473705574067585e-04,1.335478014390168409e-02,-4.914828561654043426e+01
1.064863863863863891e+00,5.436859649595490295e-05,1.395637816325666326e-04,1.336288988758188405e-02,-4.922488254452428436e+01
1.064865865865865846e+00,5.533749005567895453e-05,1.363041737960913843e-04,1.336673265060264390e-02,-4.930269600524016482e+01
1.064867867867867801e+00,5.617631903520793900e-05,1.328824585674618817e-04,1.336632699173063814e-02,-4.938185603650742905e+01
1.064869869869869756e+00,5.688261672428867807e-05,1.293136886060777715e-04,1.336169263829825940e-02,-4.946250817836249780e+01
1.064871871871871711e+00,5.745429300544847232e-05,1.256141508789188088e-04,1.335285047574292366e-02,-4.954481551499752356e+01
1.064873873873873888e+00,5.788964031072799051e-05,1.218014797815107392e-04,1.333982253698043699e-02,-4.962896086303521059e+01
1.064875875875875844e+00,5.818733848058311108e-05,1.178947931264160716e-04,1.332263199130780465e-02,-4.971514904476894259e+01
1.064877877877877799e+00,5.834645855492233895e-05,1.139148539992721989e-04,1.330130313324540473e-02,-4.980360912110773342e+01
1.064879879879879754e+00,5.836646541333818206e-05,1.098842605554839881e-04,1.327586137091301376e-02,-4.989459638202369973e+01
1.064881881881881931e+00,5.824721934635768671e-05,1.058276644314642631e-04,1.324633321433817644e-02,-4.998839376074627694e+01
1.064883883883883886e+00,5.798897646773432866e-05,1.017720152783163325e-04,1.321274626335848350e-02,-5.008531216241338058e+01
1.064885885885885841e+00,5.759238801125321375e-05,9.774682379489770369e-05,1.317512919521294200e-02,-5.018568894799069824e+01
1.064887887887887796e+00,5.705849852442030056e-05,9.378442697392779393e-05,1.313351175180841636e-02,-5.028988349341699404e+01
1.064889889889889751e+00,5.638874292921649439e-05,8.992022620451275549e-05,1.308792472786859604e-02,-5.039826835973649111e+01
1.064891891891891929e+00,5.558494248480158953e-05,8.619284934273322015e-05,1.303839995629911888e-02,-5.051121423797416554e+01
1.064893893893893884e+00,5.464929962309689334e-05,8.264416323651766318e-05,1.298497029620768010e-02,-5.062906656301005626e+01
1.064895895895895839e+00,5.358439177019390300e-05,7.931903206173624528e-05,1.292766961878039945e-02,-5.075211187364634213e+01
1.064897897897897794e+00,5.239316403356778689e-05,7.626468876634445553e-05,1.286653279360519715e-02,-5.088053295042767132e+01
1.064899899899899749e+00,5.107892086446578437e-05,7.352957234659495691e-05,1.280159567468860601e-02,-5.101435406493665425e+01
1.064901901901901926e+00,4.964531673736034194e-05,7.116150577233631676e-05,1.273289508630339947e-02,-5.115338162177935288e+01
1.064903903903903881e+00,4.809634577498825368e-05,6.920517342664195628e-05,1.266046880821356489e-02,-5.129715073775694378e+01
1.064905905905905836e+00,4.643633044561082997e-05,6.769901947767320777e-05,1.258435556133154221e-02,-5.144489321718830155e+01
1.064907907907907791e+00,4.466990934562841477e-05,6.667191213391519128e-05,1.250459499318461176e-02,-5.159554384050777998e+01
1.064909909909909747e+00,4.280202401746758135e-05,6.614013231606398957e-05,1.242122766207731134e-02,-5.174779650443687729e+01
1.064911911911911924e+00,4.083790497474145494e-05,6.610533505720328712e-05,1.233429502197238604e-02,-5.190020869637817924e+01
1.064913913913913879e+00,3.878305687640236902e-05,6.655400212977930386e-05,1.224383940822238587e-02,-5.205133625414605802e+01
1.064915915915915834e+00,3.664324289983613754e-05,6.745855983665738256e-05,1.214990401962499564e-02,-5.219986856474793768e+01
1.064917917917917789e+00,3.442446841697881037e-05,6.877990889525853479e-05,1.205253290466628234e-02,-5.234473415880459868e+01
1.064919919919919966e+00,3.213296399279221076e-05,7.047079215106722945e-05,1.195177094512767622e-02,-5.248515824564579901e+01
1.064921921921921921e+00,2.977516765124340809e-05,7.247933172468894549e-05,1.184766383851185677e-02,-5.262067024288984385e+01
1.064923923923923876e+00,2.735770666647410220e-05,7.475218984773973412e-05,1.174025808314222569e-02,-5.275107257584875953e+01
1.064925925925925831e+00,2.488737875517397724e-05,7.723704171909869496e-05,1.162960096127788057e-02,-5.287638762576379747e+01
1.064927927927927787e+00,2.237113276438212604e-05,7.988427831109683446e-05,1.151574052216300555e-02,-5.299679838648420827e+01
1.064929929929929964e+00,1.981604899112161957e-05,8.264801510943540304e-05,1.139872556545051818e-02,-5.311259352017228252e+01
1.064931931931931919e+00,1.722931904594189460e-05,8.548655778685916909e-05,1.127860562360953091e-02,-5.322412222315668373e+01
1.064933933933933874e+00,1.461822548616579355e-05,8.836248798017326967e-05,1.115543094534481028e-02,-5.333176031591119681e+01
1.064935935935935829e+00,1.199012112908920662e-05,9.124251053238502200e-05,1.102925247897139360e-02,-5.343588663910171022e+01
1.064937937937937784e+00,9.352408161311142180e-06,9.409716937318744908e-05,1.090012185311989637e-02,-5.353686783569391139e+01
1.064939939939939961e+00,6.712517121595629607e-06,9.690050575733362046e-05,1.076809136040367092e-02,-5.363504942070456849e+01
1.064941941941941916e+00,4.077885867859248047e-06,9.962970566826407509e-05,1.063321394059107451e-02,-5.373075128717423610e+01
1.064943943943943871e+00,1.455938369872840412e-06,1.022647635159886826e-04,1.049554316085635035e-02,-5.382426617830028448e+01
1.064945945945945827e+00,1.145936334486137612e-06,1.047881757777805557e-04,1.035513319915390765e-02,-5.391586003206146671e+01
1.064947947947948004e+00,3.720405114988703983e-06,1.071846701438987972e-04,1.021203882607813092e-02,-5.400577343618473236e+01
1.064949949949949959e+00,6.260211612218872456e-06,1.094409707003586850e-04,1.006631538600250529e-02,-5.409422367651885111e+01
1.064951951951951914e+00,8.758196825597517455e-06,1.115455969654167729e-04,9.918018779761087964e-03,-5.418140704282767217e+01
1.064953953953953869e+00,1.120731945984473474e-05,1.134886934817942961e-04,9.767205446338441191e-03,-5.426750118582388893e+01
1.064955955955955824e+00,1.360067593788367001e-05,1.152618861701226543e-04,9.613932343571954253e-03,-5.435266740322721546e+01
1.064957957957958001e+00,1.593152003290071079e-05,1.168581617114815518e-04,9.458256929977724992e-03,-5.443705278803236780e+01
1.064959959959959956e+00,1.819328201622664900e-05,1.182717665468456856e-04,9.300237147383530120e-03,-5.452079220934799508e+01
1.064961961961961912e+00,2.037958735570177406e-05,1.194981225334533004e-04,9.139931400555578733e-03,-5.460401012059452341e+01
1.064963963963963867e+00,2.248427484013570000e-05,1.205337566035216755e-04,8.977398538848883197e-03,-5.468682219763362440e+01
1.064965965965965822e+00,2.450141406736138666e-05,1.213762423112851164e-04,8.812697839471573397e-03,-5.476933682041098450e+01
1.064967967967967999e+00,2.642532236602519933e-05,1.220241514765267116e-04,8.645888985452685610e-03,-5.485165641766140965e+01
1.064969969969969954e+00,2.825058091796046962e-05,1.224770144674638343e-04,8.477032048768666853e-03,-5.493387868733025670e+01
1.064971971971971909e+00,2.997205017852446930e-05,1.227352879641454046e-04,8.306187471682676890e-03,-5.501609771342887711e+01
1.064973973973973864e+00,3.158488453339165563e-05,1.228003293334521955e-04,8.133416046314963233e-03,-5.509840499574422523e+01
1.064975975975975819e+00,3.308454605442772556e-05,1.226743769141134437e-04,7.958778897350884257e-03,-5.518089040497217468e+01
1.064977977977977996e+00,3.446681745216006494e-05,1.223605357380557119e-04,7.782337461095945562e-03,-5.526364307929338082e+01
1.064979979979979952e+00,3.572781405881568289e-05,1.218627683716203241e-04,7.604153469055788782e-03,-5.534675226964336758e+01
1.064981981981981907e+00,3.686399493665615663e-05,1.211858906668841443e-04,7.424288925582966416e-03,-5.543030814681325324e+01
1.064983983983983862e+00,3.787217291519832664e-05,1.203355724054078007e-04,7.242806092590066760e-03,-5.551440257035153536e+01
1.064985985985986039e+00,3.874952375147359902e-05,1.193183427889341178e-04,7.059767465509105000e-03,-5.559912982886000066e+01
1.064987987987987994e+00,3.949359412246069065e-05,1.181416009735148688e-04,6.875235760811732565e-03,-5.568458734109526631e+01
1.064989989989989949e+00,4.010230868333020224e-05,1.168136316532076793e-04,6.689273890558431607e-03,-5.577087632291331687e+01
1.064991991991991904e+00,4.057397597905598128e-05,1.153436259539688847e-04,6.501944946499554900e-03,-5.585810239727289428e+01
1.064993993993993859e+00,4.090729329432367595e-05,1.137417076660961944e-04,6.313312182004010564e-03,-5.594637613261159004e+01
1.064995995995996036e+00,4.110135041159693360e-05,1.120189647371242636e-04,6.123438989986672645e-03,-5.603581348028435372e+01
1.064997997997997992e+00,4.115563220359636659e-05,1.101874858934454406e-04,5.932388886937712755e-03,-5.612653606394810168e+01
1.064999999999999947e+00,4.107002018655655313e-05,1.082604016809320027e-04,5.740225491364952908e-03,-5.621867126808653836e+01
