domain_index,structure_z_um,structure_width_um
2620,1.858759001980682297e+04,3.964506776112102671e+00
2621,1.859155452658293507e+04,4.162732114917889703e+01
2622,1.863318184773211397e+04,5.550309486559490324e+01
2623,1.868868494259770887e+04,1.982253388057870325e+00
2624,1.869066719598576674e+04,3.964506776112102671e+00
2625,1.869463170276187884e+04,4.955633470140310237e+01
2626,1.874418803746328194e+04,5.550309486559490324e+01
2627,1.879969113232887685e+04,1.982253388057870325e+00
2628,1.880167338571693472e+04,3.964506776112102671e+00
2629,1.880563789249304682e+04,5.748534825362730771e+01
2630,1.886312324074667413e+04,6.343210841782274656e+01
2631,1.892655534916449687e+04,1.982253388057870325e+00
2632,1.892853760255255474e+04,3.964506776112102671e+00
2633,1.893250210932866685e+04,5.748534825362730771e+01
2634,1.898998745758229416e+04,7.136112197005058988e+01
2635,1.906134857955234475e+04,1.982253388057870325e+00
2636,1.906333083294040262e+04,3.964506776112102671e+00
2637,1.906729533971651472e+04,6.541436180585151305e+01
2638,1.913270970152236623e+04,8.721914907450627652e+01
2639,1.921992885059687251e+04,1.982253388057870325e+00
2640,1.922191110398493038e+04,3.964506776112102671e+00
2641,1.922587561076104248e+04,7.334337535807571840e+01
2642,1.929921898611911820e+04,9.514816262673411984e+01
2643,1.939436714874585232e+04,1.982253388057870325e+00
2644,1.939634940213391019e+04,3.964506776112102671e+00
2645,1.940031390891002229e+04,9.713041601474833442e+01
2646,1.949744432492477063e+04,1.030771761789619632e+02
2647,1.960052150110373259e+04,1.982253388057870325e+00
2648,1.960250375449179046e+04,3.964506776112102671e+00
2649,1.960646826126790256e+04,1.209174566714209504e+02
2650,1.972738571793932351e+04,1.347932303878733364e+02
2651,1.986217894832719685e+04,1.982253388057870325e+00
2652,1.986416120171525472e+04,3.964506776112102671e+00
2653,1.986812570849136682e+04,1.447044973280935665e+02
2654,2.001283020581946039e+04,1.823673117012403964e+02
2655,2.019519751752070079e+04,1.982253388057870325e+00
2656,2.019717977090875866e+04,3.964506776112102671e+00
2657,2.020114427768487076e+04,2.081366057458872092e+02
2658,2.040928088343075797e+04,2.775154743279745162e+02
2659,2.068679635775873248e+04,1.982253388057870325e+00
2660,2.068877861114679035e+04,3.964506776112102671e+00
2661,2.069274311792290246e+04,3.667168767903713160e+02
2662,2.105945999471327377e+04,6.343210841782274656e+02
2663,2.169378107889150124e+04,1.982253388057870325e+00
2664,2.169576333227955911e+04,3.964506776112102671e+00
2665,2.169972783905567121e+04,2.087312817623023875e+03
